geocode,municipio,latitude,longitude
2103505,COLINAS,-6.027366,-44.24978
2103554,CONCEIÇÃO DO LAGO-AÇU,-3.841118,-44.903016
2103604,COROATÁ,-4.128976,-44.125599
2103703,CURURUPU,-1.825521,-44.867762
2103752,DAVINÓPOLIS,-5.534456,-47.404996
2103802,DOM PEDRO,-5.038448,-44.44001
2103901,DUQUE BACELAR,-4.147819,-42.94418
2104008,ESPERANTINÓPOLIS,-4.870301,-44.886069
2104057,ESTREITO,-6.568085,-47.447883
2104073,FEIRA NOVA DO MARANHÃO,-6.963136,-46.687355
2104081,FERNANDO FALCÃO,-6.154978,-44.910707
2104099,FORMOSA DA SERRA NEGRA,-6.435304,-46.186357
2104107,FORTALEZA DOS NOGUEIRAS,-6.965926,-46.185558
2104206,FORTUNA,-5.736224,-44.160628
2104305,GODOFREDO VIANA,-1.4098,-45.771755
2104404,GONÇALVES DIAS,-5.143956,-44.305907
2104503,GOVERNADOR ARCHER,-5.025388,-44.275757
2104552,GOVERNADOR EDISON LOBÃO,-5.747412,-47.368936
2104602,GOVERNADOR EUGÊNIO BARROS,-5.322491,-44.246963
2104628,GOVERNADOR LUIZ ROCHA,-5.472865,-44.070887
2104651,GOVERNADOR NEWTON BELLO,-3.429705,-45.674502
2104677,GOVERNADOR NUNES FREIRE,-2.134962,-45.881481
2104701,GRAÇA ARANHA,-5.404821,-44.335791
2104800,GRAJAÚ,-5.818548,-46.142396
2104909,GUIMARÃES,-2.135077,-44.597746
2105005,HUMBERTO DE CAMPOS,-2.591224,-43.465092
2105104,ICATU,-2.774828,-44.065848
2105153,IGARAPÉ DO MEIO,-3.636709,-45.183328
2105203,IGARAPÉ GRANDE,-4.660854,-44.867403
2105302,IMPERATRIZ,-5.526524,-47.479811
2105351,ITAIPAVA DO GRAJAÚ,-5.144582,-45.792683
2105401,ITAPECURU MIRIM,-3.399045,-44.354263
2105427,ITINGA DO MARANHÃO,-4.455004,-47.52791
2105450,JATOBÁ,-5.819667,-44.219915
2105476,JENIPAPO DOS VIEIRAS,-5.369425,-45.633379
2105500,JOÃO LISBOA,-5.453663,-47.405036
2105609,JOSELÂNDIA,-4.972693,-44.699153
2105658,JUNCO DO MARANHÃO,-1.87461,-46.070726
2105708,LAGO DA PEDRA,-4.564745,-45.125891
2105807,LAGO DO JUNCO,-4.607643,-45.051344
2105906,LAGO VERDE,-4.038711,-44.937635
2105922,LAGOA DO MATO,-6.045277,-43.527559
2105948,LAGO DOS RODRIGUES,-4.612376,-44.976442
2105963,LAGOA GRANDE DO MARANHÃO,-4.993124,-45.390614
2105989,LAJEADO NOVO,-6.191609,-47.032448
2106003,LIMA CAMPOS,-4.517046,-44.46934
2106102,LORETO,-7.094454,-45.139242
2106201,LUÍS DOMINGUES,-1.32546,-45.895332
2106300,MAGALHÃES DE ALMEIDA,-3.396668,-42.201507
2106326,MARACAÇUMÉ,-2.056165,-45.958639
2106359,MARAJÁ DO SENA,-4.620313,-45.457238
2106375,MARANHÃOZINHO,-2.235617,-45.855611
2106409,MATA ROMA,-3.619046,-43.120389
2106508,MATINHA,-3.0984,-45.036429
2106607,MATÕES,-5.522465,-43.201208
2106631,MATÕES DO NORTE,-3.627519,-44.550245
2106672,MILAGRES DO MARANHÃO,-3.582207,-42.610753
2106706,MIRADOR,-6.377566,-44.36261
2106755,MIRANDA DO NORTE,-3.562645,-44.584276
2106805,MIRINZAL,-2.064224,-44.785756
2106904,MONÇÃO,-3.493932,-45.247585
2107001,MONTES ALTOS,-5.828563,-47.07044
2107100,MORROS,-2.861479,-44.044545
2107209,NINA RODRIGUES,-3.462464,-43.904485
2107258,NOVA COLINAS,-7.120566,-46.259325
2107308,NOVA IORQUE,-6.733203,-44.048627
2107357,NOVA OLINDA DO MARANHÃO,-2.799887,-45.704536
2107407,OLHO D'ÁGUA DAS CUNHÃS,-4.137276,-45.11958
2107456,OLINDA NOVA DO MARANHÃO,-2.997478,-45.003235
2107506,PAÇO DO LUMIAR,-2.528063,-44.098692
2107605,PALMEIRÂNDIA,-2.647774,-44.904464
2107704,PARAIBANO,-6.431825,-43.985762
2107803,PARNARAMA,-5.684467,-43.090401
2107902,PASSAGEM FRANCA,-6.173994,-43.781745
2108009,PASTOS BONS,-6.604028,-44.088603
2108058,PAULINO NEVES,-2.718206,-42.545424
2108108,PAULO RAMOS,-4.447957,-45.23998
2108207,PEDREIRAS,-4.569351,-44.603735
2108256,PEDRO DO ROSÁRIO,-2.968115,-45.346454
2108306,PENALVA,-3.293233,-45.176462
2108405,PERI MIRIM,-2.573055,-44.850291
2108454,PERITORÓ,-4.370225,-44.325854
2108504,PINDARÉ-MIRIM,-3.605501,-45.346868
2108603,PINHEIRO,-2.522741,-45.083927
2108702,PIO XII,-3.887588,-45.16996
2108801,PIRAPEMAS,-3.725329,-44.228281
2108900,POÇÃO DE PEDRAS,-4.750025,-44.951551
2109007,PORTO FRANCO,-6.354182,-47.382165
2109056,PORTO RICO DO MARANHÃO,-1.857223,-44.583748
2109106,PRESIDENTE DUTRA,-5.282374,-44.492919
2109205,PRESIDENTE JUSCELINO,-2.928229,-44.076779
2109239,PRESIDENTE MÉDICI,-2.383664,-45.820709
2109270,PRESIDENTE SARNEY,-2.595531,-45.371302
2109304,PRESIDENTE VARGAS,-3.402012,-44.033402
2109403,PRIMEIRA CRUZ,-2.510583,-43.442443
2109452,RAPOSA,-2.415075,-44.102516
2109502,RIACHÃO,-7.364565,-46.62335
2109551,RIBAMAR FIQUENE,-5.933823,-47.383478
2109601,ROSÁRIO,-2.941543,-44.247519
2109700,SAMBAÍBA,-7.138351,-45.344203
2109759,SANTA FILOMENA DO MARANHÃO,-5.499767,-44.563714
2109809,SANTA HELENA,-2.234533,-45.305161
2109908,SANTA INÊS,-3.658575,-45.378272
2110005,SANTA LUZIA,-3.968391,-45.665012
2110039,SANTA LUZIA DO PARUÁ,-2.546161,-45.776462
2110104,SANTA QUITÉRIA DO MARANHÃO,-3.498485,-42.562873
2110203,SANTA RITA,-3.134117,-44.319948
2110237,SANTANA DO MARANHÃO,-3.113068,-42.400768
2110278,SANTO AMARO DO MARANHÃO,-2.502721,-43.255285
2110302,SANTO ANTÔNIO DOS LOPES,-4.87382,-44.361447
2110401,SÃO BENEDITO DO RIO PRETO,-3.332766,-43.529992
2110500,SÃO BENTO,-2.697008,-44.828345
2110609,SÃO BERNARDO,-3.365437,-42.42301
2110658,SÃO DOMINGOS DO AZEITÃO,-6.804425,-44.650424
2110708,SÃO DOMINGOS DO MARANHÃO,-5.565642,-44.392879
2110807,SÃO FÉLIX DE BALSAS,-7.084685,-44.811448
2110856,SÃO FRANCISCO DO BREJÃO,-5.130201,-47.391137
2110906,SÃO FRANCISCO DO MARANHÃO,-6.252798,-42.865322
2111003,SÃO JOÃO BATISTA,-2.953333,-44.811762
2111029,SÃO JOÃO DO CARÚ,-3.560803,-46.254925
2111052,SÃO JOÃO DO PARAÍSO,-6.466222,-47.05061
2111078,SÃO JOÃO DO SOTER,-5.115739,-43.818182
2111102,SÃO JOÃO DOS PATOS,-6.498208,-43.70291
2111201,SÃO JOSÉ DE RIBAMAR,-2.555859,-44.057548
2111250,SÃO JOSÉ DOS BASÍLIOS,-5.048687,-44.582447
2111300,SÃO LUÍS,-2.531886,-44.297919
2111409,SÃO LUÍS GONZAGA DO MARANHÃO,-4.373918,-44.662708
2111508,SÃO MATEUS DO MARANHÃO,-4.034551,-44.468563
2111532,SÃO PEDRO DA ÁGUA BRANCA,-5.088911,-48.423624
2111573,SÃO PEDRO DOS CRENTES,-6.828556,-46.53258
2111607,SÃO RAIMUNDO DAS MANGABEIRAS,-7.026963,-45.484831
2111631,SÃO RAIMUNDO DO DOCA BEZERRA,-5.103182,-45.084163
2111672,SÃO ROBERTO,-5.017367,-44.991901
2111706,SÃO VICENTE FERRER,-2.890731,-44.886905
2111722,SATUBINHA,-4.035735,-45.23363
2111748,SENADOR ALEXANDRE COSTA,-5.261077,-44.056302
2111763,SENADOR LA ROCQUE,-5.441832,-47.289191
2111789,SERRANO DO MARANHÃO,-1.852646,-45.114641
2111805,SÍTIO NOVO,-5.87063,-46.694983
2111904,SUCUPIRA DO NORTE,-6.478284,-44.188603
2111953,SUCUPIRA DO RIACHÃO,-6.420108,-43.545853
2112001,TASSO FRAGOSO,-8.479831,-45.744124
2112100,TIMBIRAS,-4.253841,-43.938434
2112209,TIMON,-5.100681,-42.833728
2112233,TRIZIDELA DO VALE,-4.570127,-44.610685
2112274,TUFILÂNDIA,-3.676404,-45.633916
2112308,TUNTUM,-5.249656,-44.649012
2112407,TURIAÇU,-1.669022,-45.369152
2112456,TURILÂNDIA,-2.228834,-45.306765
2112506,TUTÓIA,-2.76355,-42.276847
2112605,URBANO SANTOS,-3.208409,-43.404248
2112704,VARGEM GRANDE,-3.541896,-43.916664
2112803,VIANA,-3.214563,-45.001307
2112852,VILA NOVA DOS MARTÍRIOS,-5.183512,-48.138926
2112902,VITÓRIA DO MEARIM,-3.482047,-44.869572
2113009,VITORINO FREIRE,-4.291187,-45.244185
2114007,ZÉ DOCA,-3.275481,-45.657698
2200053,ACAUÃ,-8.220787,-41.083638
2200103,AGRICOLÂNDIA,-5.795502,-42.659183
2200202,ÁGUA BRANCA,-5.893266,-42.635131
2200251,ALAGOINHA DO PIAUÍ,-7.008175,-40.934635
2200277,ALEGRETE DO PIAUÍ,-7.245349,-40.857863
2200301,ALTO LONGÁ,-5.250993,-42.210322
2200400,ALTOS,-5.036546,-42.460948
2200459,ALVORADA DO GURGUÉIA,-8.443959,-43.863072
2200509,AMARANTE,-6.246611,-42.853693
2200608,ANGICAL DO PIAUÍ,-6.087242,-42.743866
2200707,ANÍSIO DE ABREU,-9.174919,-43.034853
2200806,ANTÔNIO ALMEIDA,-7.219356,-44.196535
2200905,AROAZES,-6.11285,-41.797453
2200954,AROEIRAS DO ITAIM,-7.278745,-41.563204
2201002,ARRAIAL,-6.650827,-42.536567
2201051,ASSUNÇÃO DO PIAUÍ,-5.864914,-41.05083
2201101,AVELINO LOPES,-10.134745,-43.94151
2201150,BAIXA GRANDE DO RIBEIRO,-7.853352,-45.212815
2201176,BARRA D'ALCÂNTARA,-6.518873,-42.105002
2201200,BARRAS,-4.243093,-42.29534
2201309,BARREIRAS DO PIAUÍ,-9.921247,-45.477788
2201408,BARRO DURO,-5.81236,-42.513378
2201507,BATALHA,-4.020412,-42.075219
2201556,BELA VISTA DO PIAUÍ,-7.972185,-41.87138
2201572,BELÉM DO PIAUÍ,-7.37014,-40.970302
2201606,BENEDITINOS,-5.447603,-42.370617
2201705,BERTOLÍNIA,-7.628625,-43.954388
2201739,BETÂNIA DO PIAUÍ,-8.145666,-40.796622
2201770,BOA HORA,-4.40901,-42.125296
2201804,BOCAINA,-6.954842,-41.322341
2201903,BOM JESUS,-9.070949,-44.360525
2201919,BOM PRINCÍPIO DO PIAUÍ,-3.189859,-41.64521
2201929,BONFIM DO PIAUÍ,-9.166561,-42.879663
2201945,BOQUEIRÃO DO PIAUÍ,-4.48582,-42.103627
2201960,BRASILEIRA,-4.137829,-41.78926
2201988,BREJO DO PIAUÍ,-8.207065,-42.830302
2202000,BURITI DOS LOPES,-3.172721,-41.869909
2202026,BURITI DOS MONTES,-5.312067,-41.101851
2202059,CABECEIRAS DO PIAUÍ,-4.471331,-42.308316
2202075,CAJAZEIRAS DO PIAUÍ,-6.794184,-42.396727
2202083,CAJUEIRO DA PRAIA,-2.929227,-41.34715
2202091,CALDEIRÃO GRANDE DO PIAUÍ,-7.33156,-40.637419
2202109,CAMPINAS DO PIAUÍ,-7.654778,-41.880745
2202117,CAMPO ALEGRE DO FIDALGO,-8.37448,-41.832013
2202133,CAMPO GRANDE DO PIAUÍ,-7.135993,-41.031201
2202174,CAMPO LARGO DO PIAUÍ,-3.807869,-42.626041
2202208,CAMPO MAIOR,-4.829114,-42.166745
2202251,CANAVIEIRA,-7.694622,-43.719428
2202307,CANTO DO BURITI,-8.108232,-42.944021
2202406,CAPITÃO DE CAMPOS,-4.458559,-41.943522
2202455,CAPITÃO GERVÁSIO OLIVEIRA,-8.496838,-41.816116
2202505,CARACOL,-9.276765,-43.3342
2202539,CARAÚBAS DO PIAUÍ,-3.478591,-41.841208
2202554,CARIDADE DO PIAUÍ,-7.728652,-40.990335
2202604,CASTELO DO PIAUÍ,-5.321544,-41.547316
2202653,CAXINGÓ,-3.426938,-41.882684
2202703,COCAL,-3.470453,-41.556845
2202711,COCAL DE TELHA,-4.553816,-41.979048
2202729,COCAL DOS ALVES,-3.606073,-41.455419
2202737,COIVARAS,-5.091308,-42.207316
2202752,COLÔNIA DO GURGUÉIA,-8.187574,-43.796017
2202778,COLÔNIA DO PIAUÍ,-7.223658,-42.177119
2202802,CONCEIÇÃO DO CANINDÉ,-7.882704,-41.596634
2202851,CORONEL JOSÉ DIAS,-8.816369,-42.470357
2202901,CORRENTE,-10.440936,-45.163313
2203008,CRISTALÂNDIA DO PIAUÍ,-10.647804,-45.186031
2203107,CRISTINO CASTRO,-8.820186,-44.224415
2203206,CURIMATÁ,-10.031292,-44.300722
2203230,CURRAIS,-9.012434,-44.403002
2203255,CURRALINHOS,-5.620453,-42.832211
2203271,CURRAL NOVO DO PIAUÍ,-7.830797,-40.901069
2203305,DEMERVAL LOBÃO,-5.358465,-42.674229
2203354,DIRCEU ARCOVERDE,-9.3352,-42.43957
2203404,DOM EXPEDITO LOPES,-6.957902,-41.652385
2203420,DOMINGOS MOURÃO,-4.253434,-41.271881
2203453,DOM INOCÊNCIO,-9.008075,-41.976851
2203503,ELESBÃO VELOSO,-6.201719,-42.138144
2203602,ELISEU MARTINS,-8.096462,-43.664811
2203701,ESPERANTINA,-3.895605,-42.235365
2203750,FARTURA DO PIAUÍ,-9.478606,-42.794401
2203800,FLORES DO PIAUÍ,-7.791776,-42.924306
2203859,FLORESTA DO PIAUÍ,-7.466795,-41.800314
2203909,FLORIANO,-6.769672,-43.020645
2204006,FRANCINÓPOLIS,-6.395293,-42.263366
2204105,FRANCISCO AYRES,-6.623344,-42.691128
2204154,FRANCISCO MACEDO,-7.327871,-40.795567
2204204,FRANCISCO SANTOS,-6.994171,-41.136157
2204303,FRONTEIRAS,-7.088413,-40.617233
2204352,GEMINIANO,-7.158418,-41.35758
2204402,GILBUÉS,-9.83457,-45.34692
2204501,GUADALUPE,-6.785247,-43.566924
2204550,GUARIBAS,-9.395111,-43.687721
2204600,HUGO NAPOLEÃO,-5.987788,-42.562563
2204659,ILHA GRANDE,-2.854009,-41.819773
2204709,INHUMA,-6.66712,-41.710194
2204808,IPIRANGA DO PIAUÍ,-6.826933,-41.739914
2204907,ISAÍAS COELHO,-7.734311,-41.679448
2205003,ITAINÓPOLIS,-7.451281,-41.480025
2205102,ITAUEIRA,-7.608117,-43.025497
2205151,JACOBINA DO PIAUÍ,-7.936264,-41.210762
2205201,JAICÓS,-7.353152,-41.146475
2205250,JARDIM DO MULATO,-6.096578,-42.63396
2205276,JATOBÁ DO PIAUÍ,-4.773159,-41.819822
2205300,JERUMENHA,-7.084632,-43.502743
2205359,JOÃO COSTA,-8.489126,-42.417849
2205409,JOAQUIM PIRES,-3.513104,-42.18769
2205458,JOCA MARQUES,-3.488034,-42.427737
2205508,JOSÉ DE FREITAS,-4.763051,-42.578375
2205516,JUAZEIRO DO PIAUÍ,-5.161373,-41.702601
2205524,JÚLIO BORGES,-10.326787,-44.243701
2205532,JUREMA,-9.222025,-43.13311
2205540,LAGOINHA DO PIAUÍ,-5.836583,-42.627384
2205557,LAGOA ALEGRE,-4.50873,-42.616743
2205565,LAGOA DO BARRO DO PIAUÍ,-8.482437,-41.530275
2205573,LAGOA DE SÃO FRANCISCO,-4.392746,-41.605469
2205581,LAGOA DO PIAUÍ,-5.412144,-42.649013
2205599,LAGOA DO SÍTIO,-6.515348,-41.582386
2205607,LANDRI SALES,-7.2666,-43.931046
2205706,LUÍS CORREIA,-2.881567,-41.664567
2205805,LUZILÂNDIA,-3.460818,-42.371638
2205854,MADEIRO,-3.484212,-42.505141
2205904,MANOEL EMÍDIO,-8.011359,-43.875475
2205953,MARCOLÂNDIA,-7.443557,-40.662854
2206001,MARCOS PARENTE,-7.119295,-43.888314
2206050,MASSAPÊ DO PIAUÍ,-7.465483,-41.123855
2206100,MATIAS OLÍMPIO,-3.711027,-42.558629
2206209,MIGUEL ALVES,-4.168216,-42.893167
2206308,MIGUEL LEÃO,-5.682242,-42.73583
2206357,MILTON BRANDÃO,-4.699953,-41.44796
2206407,MONSENHOR GIL,-5.551486,-42.617399
2206506,MONSENHOR HIPÓLITO,-7.003502,-41.032893
2206605,MONTE ALEGRE DO PIAUÍ,-9.755834,-45.29574
2206654,MORRO CABEÇA NO TEMPO,-9.719319,-43.901874
2206670,MORRO DO CHAPÉU DO PIAUÍ,-3.742255,-42.309063
2206696,MURICI DOS PORTELAS,-3.32386,-42.096769
2206704,NAZARÉ DO PIAUÍ,-6.967128,-42.668227
2206720,NAZÁRIA,-5.346925,-42.814048
2206753,NOSSA SENHORA DE NAZARÉ,-4.626932,-42.179303
2206803,NOSSA SENHORA DOS REMÉDIOS,-3.991225,-42.623951
2206902,NOVO ORIENTE DO PIAUÍ,-6.449405,-41.928722
2206951,NOVO SANTO ANTÔNIO,-5.286058,-41.934507
2207009,OEIRAS,-7.016418,-42.131406
2207108,OLHO D'ÁGUA DO PIAUÍ,-5.847159,-42.578552
2207207,PADRE MARCOS,-7.354712,-40.905862
2207306,PAES LANDIM,-7.775563,-42.256958
2207355,PAJEÚ DO PIAUÍ,-7.85252,-42.816936
2207405,PALMEIRA DO PIAUÍ,-8.729501,-44.232569
2207504,PALMEIRAIS,-5.979797,-43.061844
2207553,PAQUETÁ,-7.101466,-41.701385
2207603,PARNAGUÁ,-10.217181,-44.634315
2207702,PARNAÍBA,-2.90336,-41.778171
2207751,PASSAGEM FRANCA DO PIAUÍ,-5.856247,-42.440527
2207777,PATOS DO PIAUÍ,-7.680764,-41.252281
2207793,PAU D'ARCO DO PIAUÍ,-5.251093,-42.388865
2207801,PAULISTANA,-8.141436,-41.147096
2207850,PAVUSSU,-7.964287,-43.221752
2207900,PEDRO II,-4.427055,-41.45856
2207934,PEDRO LAURENTINO,-8.066883,-42.286074
2207959,NOVA SANTA RITA,-8.074965,-42.048262
2208007,PICOS,-7.081374,-41.468827
2208106,PIMENTEIRAS,-6.241688,-41.415159
2208205,PIO IX,-6.832687,-40.618273
2208304,PIRACURUCA,-3.929287,-41.709042
2208403,PIRIPIRI,-4.276069,-41.778505
2208502,PORTO,-3.891423,-42.710926
2208551,PORTO ALEGRE DO PIAUÍ,-6.971725,-44.194837
2208601,PRATA DO PIAUÍ,-5.664798,-42.204224
2208650,QUEIMADA NOVA,-8.585425,-41.417025
2208700,REDENÇÃO DO GURGUÉIA,-9.493448,-44.581214
2208809,REGENERAÇÃO,-6.240183,-42.685024
2208858,RIACHO FRIO,-10.128728,-44.95253
2208874,RIBEIRA DO PIAUÍ,-7.690576,-42.714043
2208908,RIBEIRO GONÇALVES,-7.558034,-45.245639
2209005,RIO GRANDE DO PIAUÍ,-7.770857,-43.140183
2209104,SANTA CRUZ DO PIAUÍ,-7.177626,-41.761926
2209153,SANTA CRUZ DOS MILAGRES,-5.808121,-41.958446
2209203,SANTA FILOMENA,-9.106796,-45.920556
2209302,SANTA LUZ,-8.944624,-44.129586
2209351,SANTANA DO PIAUÍ,-6.949072,-41.518481
2209377,SANTA ROSA DO PIAUÍ,-6.801455,-42.280814
2209401,SANTO ANTÔNIO DE LISBOA,-6.981848,-41.233765
2209450,SANTO ANTÔNIO DOS MILAGRES,-6.046718,-42.711197
2209500,SANTO INÁCIO DO PIAUÍ,-7.422337,-41.918213
2209559,SÃO BRAZ DO PIAUÍ,-9.062561,-42.999073
2209609,SÃO FÉLIX DO PIAUÍ,-5.932868,-42.113503
2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,-8.237755,-41.689597
2209708,SÃO FRANCISCO DO PIAUÍ,-7.243976,-42.538532
2209757,SÃO GONÇALO DO GURGUÉIA,-10.02994,-45.301406
2209807,SÃO GONÇALO DO PIAUÍ,-5.989667,-42.698831
2209856,SÃO JOÃO DA CANABRAVA,-6.818931,-41.346054
2209872,SÃO JOÃO DA FRONTEIRA,-3.938597,-41.256287
2209906,SÃO JOÃO DA SERRA,-5.508798,-41.899264
2209955,SÃO JOÃO DA VARJOTA,-6.919018,-41.863742
2209971,SÃO JOÃO DO ARRAIAL,-3.813169,-42.453126
2210003,SÃO JOÃO DO PIAUÍ,-8.34885,-42.256438
2210052,SÃO JOSÉ DO DIVINO,-3.805716,-41.830109
2210102,SÃO JOSÉ DO PEIXE,-7.493009,-42.570179
2210201,SÃO JOSÉ DO PIAUÍ,-6.870626,-41.479407
2210300,SÃO JULIÃO,-7.085315,-40.836913
2210359,SÃO LOURENÇO DO PIAUÍ,-9.172002,-42.544352
2210375,SÃO LUIS DO PIAUÍ,-6.828144,-41.322838
2210383,SÃO MIGUEL DA BAIXA GRANDE,-5.862299,-42.185377
2210391,SÃO MIGUEL DO FIDALGO,-7.584969,-42.370529
2210409,SÃO MIGUEL DO TAPUIO,-5.500664,-41.319798
2210508,SÃO PEDRO DO PIAUÍ,-5.913952,-42.72366
2210607,SÃO RAIMUNDO NONATO,-9.01536,-42.692285
2210623,SEBASTIÃO BARROS,-10.816675,-44.833284
2210631,SEBASTIÃO LEAL,-7.577386,-44.067692
2210656,SIGEFREDO PACHECO,-4.911689,-41.727559
2210706,SIMÕES,-7.599137,-40.817509
2210805,SIMPLÍCIO MENDES,-7.857957,-41.91091
2210904,SOCORRO DO PIAUÍ,-7.864938,-42.504692
2210938,SUSSUAPARA,-7.017011,-41.392268
2210953,TAMBORIL DO PIAUÍ,-8.400432,-42.909689
2210979,TANQUE DO PIAUÍ,-6.596353,-42.283901
2211001,TERESINA,-5.086342,-42.80527
2211100,UNIÃO,-4.586018,-42.86293
2211209,URUÇUÍ,-7.229503,-44.560256
2211308,VALENÇA DO PIAUÍ,-6.398196,-41.740536
2211357,VÁRZEA BRANCA,-9.236541,-42.969445
2211407,VÁRZEA GRANDE,-6.542948,-42.253102
2211506,VERA MENDES,-7.602849,-41.479737
2211605,VILA NOVA DO PIAUÍ,-7.141046,-40.937801
2211704,WALL FERRAZ,-7.235779,-41.908954
2300101,ABAIARA,-7.356977,-39.047547
2300150,ACARAPE,-4.223138,-38.705624
2300200,ACARAÚ,-2.885311,-40.118241
2300309,ACOPIARA,-6.092762,-39.455705
2300408,AIUABA,-6.563298,-40.12316
2300507,ALCÂNTARAS,-3.586984,-40.544638
2300606,ALTANEIRA,-6.997498,-39.745821
2300705,ALTO SANTO,-5.522082,-38.272778
2300754,AMONTADA,-3.364878,-39.828823
2300804,ANTONINA DO NORTE,-6.779688,-39.982387
2300903,APUIARÉS,-3.948019,-39.430423
2301000,AQUIRAZ,-3.906195,-38.389803
2301109,ARACATI,-4.567066,-37.772753
2301208,ARACOIABA,-4.370394,-38.809441
2301257,ARARENDÁ,-4.751938,-40.831097
2301307,ARARIPE,-7.206184,-40.137446
2301406,ARATUBA,-4.416931,-39.047555
2301505,ARNEIROZ,-6.319426,-40.161444
2301604,ASSARÉ,-6.872607,-39.871275
2301703,AURORA,-6.940392,-38.976991
2301802,BAIXIO,-6.727162,-38.720126
2301851,BANABUIÚ,-5.315047,-38.925785
2301901,BARBALHA,-7.307172,-39.302316
2301950,BARREIRA,-4.288762,-38.638502
2302008,BARRO,-7.168209,-38.779881
2302057,BARROQUINHA,-3.009117,-41.139482
2302107,BATURITÉ,-4.331205,-38.880021
2302206,BEBERIBE,-4.174763,-38.123273
2302305,BELA CRUZ,-3.055107,-40.166843
2302404,BOA VIAGEM,-5.125744,-39.733282
2302503,BREJO SANTO,-7.491638,-38.985514
2302602,CAMOCIM,-2.900967,-40.847528
2302701,CAMPOS SALES,-7.073384,-40.379003
2302800,CANINDÉ,-4.355344,-39.310343
2302909,CAPISTRANO,-4.459897,-38.901829
2303006,CARIDADE,-4.22496,-39.193033
2303105,CARIRÉ,-3.951612,-40.473845
2303204,CARIRIAÇU,-7.041528,-39.284372
2303303,CARIÚS,-6.531128,-39.497689
2303402,CARNAUBAL,-4.163989,-40.935632
2303501,CASCAVEL,-4.131434,-38.239686
2303600,CATARINA,-6.127556,-39.879466
2303659,CATUNDA,-4.651549,-40.205804
2303709,CAUCAIA,-3.736487,-38.664018
2303808,CEDRO,-6.604961,-39.059743
2303907,CHAVAL,-3.038901,-41.244596
2303931,CHORÓ,-4.842516,-39.137468
2303956,CHOROZINHO,-4.302171,-38.501286
2304004,COREAÚ,-3.549488,-40.656951
2304103,CRATEÚS,-5.176951,-40.6684
2304202,CRATO,-7.231753,-39.40839
2304236,CROATÁ,-4.414057,-40.909045
2304251,CRUZ,-2.916708,-40.171279
2304269,DEPUTADO IRAPUAN PINHEIRO,-5.908962,-39.261542
2304277,ERERÊ,-6.031333,-38.347259
2304285,EUSÉBIO,-3.886973,-38.445122
2304301,FARIAS BRITO,-6.92711,-39.570835
2304350,FORQUILHA,-3.798958,-40.258769
2304400,FORTALEZA,-3.723805,-38.589928
2304459,FORTIM,-4.449805,-37.798975
2304509,FRECHEIRINHA,-3.760612,-40.821405
2304608,GENERAL SAMPAIO,-4.051041,-39.45353
2304657,GRAÇA,-4.046939,-40.755525
2304707,GRANJA,-3.118952,-40.829939
2304806,GRANJEIRO,-6.888884,-39.220309
2304905,GROAÍRAS,-3.911954,-40.382146
2304954,GUAIÚBA,-4.040244,-38.634435
2305001,GUARACIABA DO NORTE,-4.162451,-40.752633
2305100,GUARAMIRANGA,-4.262051,-38.940633
2305209,HIDROLÂNDIA,-4.407999,-40.401817
2305233,HORIZONTE,-4.093278,-38.49424
2305266,IBARETAMA,-4.818652,-38.821678
2305308,IBIAPINA,-3.936131,-40.893929
2305332,IBICUITINGA,-4.969166,-38.640863
2305357,ICAPUÍ,-4.715549,-37.353563
2305407,ICÓ,-6.403031,-38.863085
2305506,IGUATU,-6.360555,-39.299906
2305605,INDEPENDÊNCIA,-5.398028,-40.309348
2305654,IPAPORANGA,-4.90063,-40.757966
2305704,IPAUMIRIM,-6.788361,-38.715904
2305803,IPU,-4.313432,-40.718726
2305902,IPUEIRAS,-4.543785,-40.715697
2306009,IRACEMA,-5.809843,-38.304662
2306108,IRAUÇUBA,-3.745419,-39.792238
2306207,ITAIÇABA,-4.683405,-37.82163
2306256,ITAITINGA,-3.970459,-38.526405
2306306,ITAPAGÉ,-3.685673,-39.583533
2306405,ITAPIPOCA,-3.499436,-39.583482
2306504,ITAPIÚNA,-4.55474,-38.920674
2306553,ITAREMA,-2.923348,-39.915678
2306603,ITATIRA,-4.528923,-39.617904
2306702,JAGUARETAMA,-5.61089,-38.762526
2306801,JAGUARIBARA,-5.457502,-38.463097
2306900,JAGUARIBE,-5.886459,-38.623005
2307007,JAGUARUANA,-4.839555,-37.782391
2307106,JARDIM,-7.585536,-39.284164
2307205,JATI,-7.692742,-39.005139
2307254,JIJOCA DE JERICOACOARA,-2.899683,-40.438735
2307304,JUAZEIRO DO NORTE,-7.210766,-39.316993
2307403,JUCÁS,-6.522549,-39.526776
2307502,LAVRAS DA MANGABEIRA,-6.754748,-38.967275
2307601,LIMOEIRO DO NORTE,-5.150239,-38.099095
2307635,MADALENA,-4.852434,-39.575789
2307650,MARACANAÚ,-3.876964,-38.624419
2307700,MARANGUAPE,-3.891869,-38.685851
2307809,MARCO,-3.120707,-40.151644
2307908,MARTINÓPOLE,-3.225012,-40.699355
2308005,MASSAPÊ,-3.523871,-40.342135
2308104,MAURITI,-7.387398,-38.772795
2308203,MERUOCA,-3.539007,-40.450881
